name,nb_review_christmas,nb_all_reviews,cat_name,sub_cat_name,rating,nb_likes,nb_share,total_time,nb_person,difficulty,price,author,Tags,prep_time,cooking_time,tools,ingredients,link_recipe,link_category,last_review,link_image,link_video
Crème brûlée au pain d'épice,0.0,34,Desserts de Noël,gateau,4.4,3200,7,75,4.0,facile,bon marché,Anonyme,"['Végétarien', 'Crème', 'Crème brûlée', ""Noël / Peau d'Ane""]",15,60,"['1 Top 3 des batteries de casseroles', '1 saladier', '1 fouet', '1 four', '1 lot de 12 ramequins']","[""50 g de pain d'épices  "", '40 cl de crème liquide  ', '5 cl de lait entier  ', ""4 jaunes d'oeuf  "", '1 oeuf  ', '80 g de sucre  ', '50 g de cassonade  ']",https://www.marmiton.org/recettes/recette_creme-brulee-au-pain-d-epice_21934.aspx,https://www.marmiton.org/noel/recettes-de-pains-d-epices-pour-noel-s3064045.html,Effet garantie tout le monde a adoré même ceux qui ne sont pas fan du pain d'épices Servi avec une petite salade de fruits exotiques le 24 décembre au soir. Par contre j'ai suivi le conseil de cuisson à 125°C. A refaire.,https://assets.afcdn.com/recipe/20181120/83971_w1024h768c1cx2985cy1114.jpg,/picture> 
Crème brûlée au pain d'épice,0.0,34,Desserts de Noël,gateau,4.4,3200,7,75,4.0,facile,bon marché,Anonyme,"['Végétarien', 'Crème', 'Crème brûlée', ""Noël / Peau d'Ane""]",15,60,"['1 Top 3 des batteries de casseroles', '1 saladier', '1 fouet', '1 four', '1 lot de 12 ramequins']","[""50 g de pain d'épices  "", '40 cl de crème liquide  ', '5 cl de lait entier  ', ""4 jaunes d'oeuf  "", '1 oeuf  ', '80 g de sucre  ', '50 g de cassonade  ']",https://www.marmiton.org/recettes/recette_creme-brulee-au-pain-d-epice_21934.aspx,https://www.marmiton.org/noel/recettes-de-pains-d-epices-pour-noel-s3064045.html,Effet garantie tout le monde a adoré même ceux qui ne sont pas fan du pain d'épices Servi avec une petite salade de fruits exotiques le 24 décembre au soir. Par contre j'ai suivi le conseil de cuisson à 125°C. A refaire.,https://assets.afcdn.com/recipe/20181120/83971_w1024h768c1cx2985cy1114.jpg,/picture> 
Pain d'épices,20.0,1041,Desserts de Noël,gateau,4.8,46000,178,90,6.0,facile,Coût moyen,Anonyme,"['Végétarien', ""Pain d'épices"", ""Noël / Peau d'Ane""]",30,60,"['1 Amazon Echo', '1 Top 3 des batteries de casseroles', '1 micro-ondes', '1 saladier', '1 four', '1 moule à cake', '1 rouleau grand format']","['250 g de miel  ', '250 g de farine  ', '100 g de sucre en poudre  ', '1 sachet de levure chimique  ', '1 sachet de sucre vanillé  ', ""1 cuillère à café d'anis  vert"", '1 cuillère à café de muscade  râpée', '1 cuillère à café de cannelle  en poudre', '1 cuillère à café de gingembre  en poudre', '1 cuillère à café de quatre-épices  ', '2 oeufs  ', '10 cl de lait  ']",https://www.marmiton.org/recettes/recette_pain-d-epices_11087.aspx,https://www.marmiton.org/noel/recettes-de-pains-d-epices-pour-noel-s3064045.html,Excellente recette qui plaît beaucoup à mes petits enfants. Je fais ce pain d'épices fréquemment pour le goûter. 50gr de sucre est largement suffisant,https://assets.afcdn.com/recipe/20181219/84929_w157h157c1.webp,https://assets.afcdn.com/video13/20140808/v502871_6587_55_HD.mp4
Nougat glacé,5.0,183,Desserts de Noël,buche,4.9,9200,656,35,6.0,très facile,bon marché,elena_13909600,"['Végétarien', 'Sans gluten', 'Nougat', 'Glaces']",30,5,"['1 sorbetière', '1 grille', '1 Top 8 des meilleures poêles', '1 fouet', '1 film alimentaire', '1 moule à cake', '1 congélateur']","['3 oeufs  ', '40 cl de crème fleurette  ', '120 g de sucre  ', ""100 g de miel d'acacia  "", ""150 g d'amandes  "", '75 g de pistaches  ']",https://www.marmiton.org/recettes/recette_nougat-glace_19871.aspx,https://www.marmiton.org/noel/nos-recettes-de-desserts-glaces-pour-noel-s3060977.html,"Très facile à réaliser, très bon! Un vrai régal gourmand.",https://assets.afcdn.com/recipe/20160517/1806_w157h157c1.webp,https://assets.afcdn.com/video13/20180822/v540896_nougat-glace-1080-1080-fr-mp4_HD.mp4
Marquise glacée au chocolat noir et aux amandes,0.0,4,Desserts de Noël,buche,4.8,5000,58,25,6.0,facile,bon marché,Anonyme,"['Végétarien', 'Sans gluten', 'Gâteau au chocolat', 'Gâteau', 'Marquise au chocolat', 'Glaces']",25,0,"['1 Moule à gâteau dentelé', '1 fouet', '1 sorbetière', '1 micro-ondes', '1 Top 3 des batteries de casseroles', '1 grille', '1 Top 8 des meilleures poêles', '1 congélateur']","['400 g de chocolat  à 70 % de cacao', '200 g de beurre  pommade', '6 oeufs  ', ""125 g d'amandes  émondées"", '1 cuillère de café  de café fort']",https://www.marmiton.org/recettes/recette_marquise-glacee-au-chocolat-noir-et-aux-amandes_22605.aspx,https://www.marmiton.org/noel/nos-recettes-de-desserts-glaces-pour-noel-s3060977.html,Excellent. Tout le monde aime cette recette. Les amandes donnent un super goût. Par contre j'ai mis moitié chocolat à cuire et moitié chocolat à 70% et réduit la quantité de beurre par personne (15 g),https://assets.afcdn.com/recipe/20171019/73683_w157h157c1.webp,https://assets.afcdn.com/video13/20171106/v537322_22552_5_sd.mp4
Parfait glacé onctueux au café,1.0,13,Desserts de Noël,buche,4.8,4600,22,40,6.0,facile,bon marché,lily_15064262,"['Végétarien', 'Sans gluten', 'Gâteau glacé', 'Parfait glacé']",40,0,"['1 sorbetière', '1 fouet', '1 saladier', '1 cuillère en bois', '1 congélateur', '1 film alimentaire', '1 moule à cake', '1 râpe']","['10 g de café soluble  ', '10 cl de café  expresso froid', '160 g de sucre semoule  ', '40 cl de crème liquide  ', ' grain de café  ', '6 oeufs  ']",https://www.marmiton.org/recettes/recette_parfait-glace-onctueux-au-cafe_60334.aspx,https://www.marmiton.org/noel/nos-recettes-de-desserts-glaces-pour-noel-s3060977.html,Possibilité de le faire avec du sucre de Xylitol de bouleau pour les diabétique et c'est délicieux ! ! !...,https://assets.afcdn.com/recipe/20170522/30523_w1024h768c1cx1872cy2808.jpg,/picture> 
Bûche glacée choco-framboise,1.0,12,Desserts de Noël,buche,4.8,2900,63,60,7.0,très facile,bon marché,raven,"['Végétarien', 'Bûche de Noël', 'Bûche glacée']",60,0,"['1 sorbetière', '1 moule à cake', '1 film alimentaire', '1 congélateur', '1 poche à douille', '1 douille cannelée ou unie de 14 mm']","['1.5 l de glace au chocolat  ', '1/2 l de framboises  ', ' Crème fraîche  fouettable', '2 meringues  ', '40 g de biscuit  (petits beurre, spéculoos, sablés...)', '5 framboises  surgelées', ' Coulis  de framboise']",https://www.marmiton.org/recettes/recette_buche-glacee-choco-framboise_44189.aspx,https://www.marmiton.org/noel/nos-recettes-de-desserts-glaces-pour-noel-s3060977.html,"Très bonne recette, je l’ai fait à la fraise et à la mandarine avec des sablés de retz",https://assets.afcdn.com/recipe/20161125/26961_w1024h768c1cx1000cy1500.jpg,/picture> 
Bûche glacée choco-framboise,1.0,12,Desserts de Noël,buche,4.8,2900,63,60,7.0,très facile,bon marché,raven,"['Végétarien', 'Bûche de Noël', 'Bûche glacée']",60,0,"['1 sorbetière', '1 moule à cake', '1 film alimentaire', '1 congélateur', '1 poche à douille', '1 douille cannelée ou unie de 14 mm']","['1.5 l de glace au chocolat  ', '1/2 l de framboises  ', ' Crème fraîche  fouettable', '2 meringues  ', '40 g de biscuit  (petits beurre, spéculoos, sablés...)', '5 framboises  surgelées', ' Coulis  de framboise']",https://www.marmiton.org/recettes/recette_buche-glacee-choco-framboise_44189.aspx,https://www.marmiton.org/noel/nos-recettes-de-desserts-glaces-pour-noel-s3060977.html,"Très bonne recette, je l’ai fait à la fraise et à la mandarine avec des sablés de retz",https://assets.afcdn.com/recipe/20161125/26961_w1024h768c1cx1000cy1500.jpg,/picture> 
"Parfait glacé à la pistache, sablé croquant et coulis de mangue",0.0,1,Desserts de Noël,buche,5.0,0,0,60,6.0,facile,bon marché,,['Gâteau glacé'],60,0,"['1 blender', '1 casserole', '1 cuillère en bois', '1 four', '1 poêle', '1 saladier', '1 spatule', '1 bols']","['60 g de pistaches californiennes non salées Alesto  ', '375 g de mangue  bien mûre', '100 g de farine de blé  ', '80 g de beurre  ', '60 g de sucre en poudre  ', '20 cl de lait demi-écrémé  ', '20 cl de crème fleurette  ', ""5 jaunes d'oeuf  "", '4 g de gélatine en feuilles  ', '1 gousse de vanille  ', '1 citron  ']",https://www.marmiton.org/recettes/recette_parfait-glace-a-la-pistache-sable-et-coulis-de-mangue_529245.aspx,https://www.marmiton.org/noel/nos-recettes-de-desserts-glaces-pour-noel-s3060977.html,Simple et top ! Sucrer un peu la chantilly.,https://assets.afcdn.com/recipe/20201123/115855_w1024h768c1cx773cy486.png,/picture> 
"Buche glacée carambar, vanille et nougatine (sans sorbetière)",1.0,28,Desserts de Noël,buche,4.9,2500,34,100,10.0,difficile,Coût moyen,bco24,"['Végétarien', 'Sans gluten', 'Bûche de Noël', 'Bûche glacée', 'Noël qui en jette']",100,0,"['1 sorbetière', '1 moule à cake', '1 papier sulfurisé', '1 fouet', '1 saladier', '1 Top 3 des batteries de casseroles', '1 cuillère en bois', '1 congélateur', '1 Top 8 des meilleures poêles', '1 papier cuisson', '1 rouleau à pâtisserie', '1 couteau']","['200 g de carambar©  déshabillés = 24', '20 cl de crème liquide  entière', '2 sachets de sucre  vanillée', '60 g de lait  ', '3 oeufs  ']",https://www.marmiton.org/recettes/recette_buche-glacee-carambar-vanille-et-nougatine-sans-sorbetiere_164597.aspx,https://www.marmiton.org/noel/nos-recettes-de-desserts-glaces-pour-noel-s3060977.html,"Excellente recette - nous avons juste raté le glaçage chocolat, dommage pour la présentation car l'intérieur de la bûche était magnifique. Nous avons mis 1h50 + 10 minutes pour le glaçage.",https://assets.afcdn.com/recipe/20131118/17571_w1024h768c1cx1250cy1875.jpg,/picture> 
Nougat glacé au chocolat et aux amandes,1.0,9,Desserts de Noël,buche,4.3,1300,15,40,8.0,Niveau moyen,bon marché,Loma,"['Végétarien', 'Sans gluten', 'Nougat']",40,0,"['1 sorbetière', '1 Top 8 des meilleures poêles', '1 fouet', '1 Top 3 des batteries de casseroles', '1 cuillère en bois', '1 moule à cake', '1 papier sulfurisé', '1 congélateur']","['2 oeufs  ', '1 pincée de sel  ', '50 g de miel liquide  ', '300 g de chocolat  à cuire', ""100 g d'amandes  hachées"", '30 g de sucre semoule  ', '20 cl de crème liquide  ']",https://www.marmiton.org/recettes/recette_nougat-glace-au-chocolat-et-aux-amandes_72708.aspx,https://www.marmiton.org/noel/nos-recettes-de-desserts-glaces-pour-noel-s3060977.html,"150gr de chocolat, 300 gr et pas de miel bouillant et un résultat excellent. Un pur délice au premier essai.",https://assets.afcdn.com/recipe/20131118/10975_w1024h768c1cx1250cy1875.jpg,/picture> 
Nougat glacé au pralin,0.0,14,Desserts de Noël,buche,4.6,3300,12,15,6.0,très facile,bon marché,julia_17100910,"['Végétarien', 'Sans gluten', 'Rapide', 'Nougat']",15,0,"['1 sorbetière', '1 cuillère en bois', '1 congélateur']","['3 briques  de crème liquide', '100 g de sucre glace  ', ""5 blancs d'oeuf  "", '2 cuillères de caramel  liquide', '1 paquet de pralin  ', '1 nappage  de fruits rouges']",https://www.marmiton.org/recettes/recette_nougat-glace-au-pralin_56404.aspx,https://www.marmiton.org/noel/nos-recettes-de-desserts-glaces-pour-noel-s3060977.html,"Super recette mais c'est au moins pour 12 ou 14 personnes ! J'ai mis 120 g de sucre glace et un sachet de caramel ""fudge caramel"" (leclerc) J'ai fais un caramel mou que j'ai rajouter en filet dedans, une tuerie ce dessert ! Pour les quantités qu'il reste je l'ai mis en coupe de glace que j'ai laisser au congel.",https://assets.afcdn.com/recipe/20130627/58516_w1024h768c1cx1250cy1875.jpg,/picture> 
Truffes au chocolat et à la noisette,1.0,14,Desserts de Noël,truffe,5.0,4800,12,15,50.0,très facile,Coût moyen,Zzaz,"['Végétarien', 'Sans gluten', 'Rapide', 'Truffes en chocolat']",15,0,"['1 saladier', '1 Top 3 des batteries de casseroles', '1 cuillère en bois', '1 mixeur']","['200 g de chocolat noir  ', '125 g de beurre  ', '50 g de nutella  ', '125 g de noisettes  décortiquées', '1 sachet de sucre vanillé  ', '125 g de sucre  (sucre glace pour des truffes plus fermes)', ""2 jaunes d'oeuf  "", ' Cacao amer  ']",https://www.marmiton.org/recettes/recette_truffes-au-chocolat-et-a-la-noisette_65679.aspx,https://www.marmiton.org/noel/nos-recettes-de-truffes-au-chocolat-pour-noel-s3062488.html,"Comme tous les ans, nous allons préparer cette recette pour Noël (et en refaire après, car les truffes partent trop vite...). Au top !",https://assets.afcdn.com/recipe/20210112/117149_w1024h768c1cx1060cy707.jpg,/picture> 
Truffes au chocolat et à la noisette,1.0,14,Desserts de Noël,truffe,5.0,4800,12,15,50.0,très facile,Coût moyen,Zzaz,"['Végétarien', 'Sans gluten', 'Rapide', 'Truffes en chocolat']",15,0,"['1 saladier', '1 Top 3 des batteries de casseroles', '1 cuillère en bois', '1 mixeur']","['200 g de chocolat noir  ', '125 g de beurre  ', '50 g de nutella  ', '125 g de noisettes  décortiquées', '1 sachet de sucre vanillé  ', '125 g de sucre  (sucre glace pour des truffes plus fermes)', ""2 jaunes d'oeuf  "", ' Cacao amer  ']",https://www.marmiton.org/recettes/recette_truffes-au-chocolat-et-a-la-noisette_65679.aspx,https://www.marmiton.org/noel/nos-recettes-de-truffes-au-chocolat-pour-noel-s3062488.html,"Comme tous les ans, nous allons préparer cette recette pour Noël (et en refaire après, car les truffes partent trop vite...). Au top !",https://assets.afcdn.com/recipe/20210112/117149_w1024h768c1cx1060cy707.jpg,/picture> 
Brigadeiro (truffes au chocolat Brésilienne),0.0,8,Desserts de Noël,truffe,4.0,576,1,20,40.0,très facile,bon marché,romy_16225084,"['Végétarien', 'Sans gluten']",10,10,"['1 Top 3 des batteries de casseroles', '1 cuillère en bois', '1 saladier', '1 râpe', '1 rouleau grand format']","['400 g de lait  condensé en tube', '3 cuillères à soupe de chocolat en poudre  ', '1 cuillère à soupe de beurre  ']",https://www.marmiton.org/recettes/recette_brigadeiro-truffes-au-chocolat-bresilienne_33620.aspx,https://www.marmiton.org/noel/nos-recettes-de-truffes-au-chocolat-pour-noel-s3062488.html,"En Afrique, Côte d'Ivoire précisément on appelle ça du ""Toffi "". Pour faire les boules, on huile ses mains pour que ce soit plus facile. Délicieux !",https://assets.afcdn.com/recipe/20161201/51257_w1024h768c1cx2376cy1584.jpg,/picture> 
Truffes au chocolat sans beurre,0.0,45,Desserts de Noël,truffe,4.3,9500,14,10,35.0,très facile,bon marché,mia_17113220,"['Végétarien', 'Sans gluten', 'Rapide', 'Truffes en chocolat', 'Noël qui en jette']",10,0,"['1 râpe', '1 saladier', '1 couteau', '1 Top 3 des batteries de casseroles', '1 cuillère en bois', '1 congélateur']","['250 g de chocolat  ', '2 cuillères à soupe de cacao  en poudre', '20 cl de crème fraîche liquide  ']",https://www.marmiton.org/recettes/recette_truffes-au-chocolat-sans-beurre_30737.aspx,https://www.marmiton.org/noel/nos-recettes-de-truffes-au-chocolat-pour-noel-s3062488.html,Super recette !😁,https://assets.afcdn.com/recipe/20200401/109403_w1024h768c1cx1000cy1500.jpg,/picture> 
Truffes au chocolat parfumées au cognac,0.0,5,Desserts de Noël,truffe,4.6,586,9,50,6.0,très facile,bon marché,PP et MM Martin,"['Végétarien', 'Sans gluten', 'Truffes en chocolat']",45,5,['1 cuillère en bois'],"['180 g de chocolat  à croquer', '3 cuillères à soupe de beurre  ', '6 cuillères à café de sucre glace  ', ""3 jaunes d'oeuf  "", '3 cuillères à café de cognac  ', ' Cacao amer  en poudre']",https://www.marmiton.org/recettes/recette_truffes-au-chocolat-parfumees-cognac_24805.aspx,https://www.marmiton.org/noel/nos-recettes-de-truffes-au-chocolat-pour-noel-s3062488.html,Recette super ! Je les ai laissés toute une après midi pour qu'elles soient parfaites et bien fermes,https://assets.afcdn.com/recipe/20151220/48768_w1024h768c1cx1500cy950.jpg,/picture> 
Truffes au chocolat,1.0,297,Desserts de Noël,truffe,4.6,25000,385,30,4.0,très facile,Coût moyen,Ania,"['Végétarien', 'Sans gluten', 'Truffes en chocolat', '100% chocolat']",30,0,"['1 Top 3 des batteries de casseroles', '1 cuillère en bois', '1 Amazon Echo']","['250 g de chocolat noir  de bonne qualité', '100 g de beurre  non salé', ""2 jaunes d'oeuf  "", '7.5 g de sucre vanillé  ', '80 g de sucre glace  ', '50 g de cacao  ']",https://www.marmiton.org/recettes/recette_truffes-au-chocolat_15660.aspx,https://www.marmiton.org/noel/nos-recettes-de-truffes-au-chocolat-pour-noel-s3062488.html,Parfait sortir du frigo un peu avant dégustation et une pointe de rhum en plus c’est pas mal !,https://assets.afcdn.com/recipe/20160426/63187_w157h157c1.webp,https://assets.afcdn.com/video13/20170402/v530841_27713_2_sd.mp4
Truffes au chocolat et au grand marnier,0.0,43,Desserts de Noël,truffe,4.7,5000,28,30,50.0,facile,Coût moyen,rose_13731148,"['Végétarien', 'Sans gluten', 'Truffes en chocolat']",30,0,[],"['250 g de chocolat  ', ""2 jaunes d'oeuf  "", '100 g de beurre  ', '3 cuillères à soupe de sucre  ', '2 cuillères à soupe de lait  ', ""3 cuillères à soupe de grand-marnier  (pour donner un petit goût d'orange)"", ' Cacao  (non sucré) en poudre']",https://www.marmiton.org/recettes/recette_truffes-au-chocolat-et-au-grand-marnier_43453.aspx,https://www.marmiton.org/noel/nos-recettes-de-truffes-au-chocolat-pour-noel-s3062488.html,"Elles sont parfaites ces truffes. Testées plusieurs fois. Maintenant je ne mets plus ni sucre, ni alcool ; j'utilise un chocolat à 60 % et j'ajoute une petite pincée de sel. C'est délicieux.",https://assets.afcdn.com/recipe/20120930/16469_w1024h768c1cx256cy192.jpg,/picture> 
Truffes au chocolat et aux éclats de crêpes dentelle,0.0,5,Desserts de Noël,truffe,3.2,533,2,75,6.0,difficile,bon marché,alya_16972754,"['Végétarien', 'Truffes en chocolat']",60,15,"['1 louche', '1 Top 3 des batteries de casseroles', '1 lot de 3', '1 Poêle à crêpes']","['200 g de chocolat noir  pâtissier', '6 carrés de pralinoise  ', '12 crêpes dentelles  (qui accompagnent les glaces)', '2 cuillères à soupe de beurre  ', '2 cuillères à soupe de crème épaisse  ', ""2 jaunes d'oeuf  "", '2 cuillères de cognac  ', ' Chocolat en poudre  amer']",https://www.marmiton.org/recettes/recette_truffes-au-chocolat-et-aux-eclats-de-crepes-dentelle_34124.aspx,https://www.marmiton.org/noel/nos-recettes-de-truffes-au-chocolat-pour-noel-s3062488.html,"Je confirme que les gavottes perdent leur croustillant, peut-être faudrait-il retirer le beurre qui en plus est resté en partie au fond de la préparation. J'ai utilisé du chocolat noir corsé qui se marie très bien avec la pralinoise.",https://assets.afcdn.com/recipe/20161201/44352_w1024h768c1cx1872cy2808.jpg,/picture> 
Panna cotta au café,0.0,3,Desserts de Noël,panna-cotta,4.0,1300,6,20,5.0,très facile,bon marché,romy_16494152,"['Sans gluten', 'Crème', 'Panna cotta']",15,5,"['1 Top 3 des batteries de casseroles', '1 fouet', '1 cuillère en bois']","['50 cl de crème fraîche  ', '1 tasse de café  fort', '3 feuilles de gélatine  ', '60 g de sucre fin  ']",https://www.marmiton.org/recettes/recette_panna-cotta-au-cafe_56950.aspx,https://www.marmiton.org/noel/panna-cotta-nos-idees-de-recettes-pour-noel-s3062562.html,J'ai suivi la recette comme il faut en mettant 4 feuilles de gélatine : le résultat était épouvantable ! Texture compacte. Je pense que 2 feuilles suffisent amplement.,https://assets.afcdn.com/recipe/20191029/101460_w1024h768c1cx1661cy3290.jpg,/picture> 
Panna Cotta Pistache,0.0,5,Desserts de Noël,panna-cotta,5.0,736,12,25,6.0,très facile,Coût moyen,noor_17619074,"['Sans gluten', 'Crème', 'Panna cotta']",15,10,"['1 fouet', '1 saladier', '1 Lot de verrines']","['25 cl de crème fraîche liquide  ', '15 cl de lait demi-écrémé  ', '2 cuillères à soupe de sucre roux  ', '1.5 feuille de gélatine  ', '20 g de pâte  de pistache']",https://www.marmiton.org/recettes/recette_panna-cotta-pistache_47067.aspx,https://www.marmiton.org/noel/panna-cotta-nos-idees-de-recettes-pour-noel-s3062562.html,"C'est vraiment la recette, quand je ne sais pas quoi faire, que je fais et c'est toujours aussi bon",https://assets.afcdn.com/recipe/20141102/3736_w1024h768c1cx2144cy1608.jpg,/picture> 
Panna cotta sauce carambar,0.0,60,Desserts de Noël,panna-cotta,4.6,4900,29,20,4.0,facile,bon marché,alice_15416031,"['Sans gluten', 'Crème', 'Panna cotta', 'Sans eux les oeufs !']",15,5,"['1 Top 3 des batteries de casseroles', '1 saladier', '1 lot de 12 ramequins']","['25 cl de crème liquide  ', '25 cl de lait  ', '2 feuilles de gélatine  ', '1 gousse de vanille  ', '70 g de sucre en poudre  ', "" goutte d'amandes  amère liquide""]",https://www.marmiton.org/recettes/recette_panna-cotta-sauce-carambar_67737.aspx,https://www.marmiton.org/noel/panna-cotta-nos-idees-de-recettes-pour-noel-s3062562.html,Excellente recette ! J'ai mis 50g de sucre et 3 feuilles de gélatine. Consistance parfaite. La sauce carambar est à tomber.,https://assets.afcdn.com/recipe/20191029/101463_w1024h768c1cx1716cy1055.jpg,/picture> 
Panna cotta,6.0,707,Desserts de Noël,panna-cotta,4.8,59000,1269,20,6.0,très facile,bon marché,Greta,"['Sans gluten', 'Crème', 'Panna cotta', ""Paradis d'Italie""]",10,10,"['1 Top 3 des batteries de casseroles', '1 cuillère en bois', '1 réfrigérateur compact', '1 verrine', '1 saladier']","['50 cl de crème fraîche liquide  ', '50 g de sucre  ', '2 feuilles de gélatine  ', '1 gousse de vanille  ou extrait de vanille']",https://www.marmiton.org/recettes/recette_panna-cotta_17991.aspx,https://www.marmiton.org/noel/panna-cotta-nos-idees-de-recettes-pour-noel-s3062562.html,Je viens de la réaliser pour demain midi. Là refroidissement avant la mise au frigo. J ai prévu du coulis de fruits rouges dessus au dernier moment,https://assets.afcdn.com/recipe/20170905/71705_w157h157c1.webp,https://assets.afcdn.com/video13/20170916/v535987_22851_1_sd.mp4
Panna cotta au coulis de fruits rouges,0.0,97,Desserts de Noël,panna-cotta,4.7,5100,70,12,6.0,très facile,bon marché,lily_1084159,"['Sans gluten', 'Rapide', 'Sauce sucrée', 'Coulis de fruits rouges']",10,2,"['1 chinois', '1 Top 3 des batteries de casseroles', '1 cuillère en bois', '1 saladier', '1 lot de 12 ramequins', '1 mixeur']","['500 g de mascarpone  ', '25 cl de lait  ', '100 g de sucre  ', '3.5 feuilles de gélatine  ', '1 gousse de vanille  ', ' Extrait de vanille  ']",https://www.marmiton.org/recettes/recette_panna-cotta-au-coulis-de-fruits-rouges_41858.aspx,https://www.marmiton.org/noel/panna-cotta-nos-idees-de-recettes-pour-noel-s3062562.html,"C'est la première fois que je fais la pana cota avec le mascarpone, d'habitude je mets de la crème entière. Agréablement surprise par le résultat. Excellent. Par contre je mets de l'agar-agar au lieu de la gélatine, mais cela ne change rien quant à la texture et au goût. A refaire !",https://assets.afcdn.com/recipe/20191029/101469_w1024h768c1cx2464cy1595.jpg,/picture> 
Panna cotta Vanille,0.0,23,Desserts de Noël,panna-cotta,4.8,7600,56,20,3.0,facile,bon marché,agathe_16754722,"['Sans gluten', 'Crème', 'Panna cotta']",10,10,"['1 couteau', '1 planche à découper', '1 Top 3 des batteries de casseroles', '1 fouet', '1 lot de 12 ramequins', '1 cuillère en bois']","['60 cl de crème liquide  entière', '2 gousses de vanille  ', '3 feuilles de gélatine  ', '70 g de sucre en poudre  ']",https://www.marmiton.org/recettes/recette_panna-cotta-vanille_81785.aspx,https://www.marmiton.org/noel/panna-cotta-nos-idees-de-recettes-pour-noel-s3062562.html,Très bon !,https://assets.afcdn.com/recipe/20120510/22739_w157h157c1.webp,https://assets.afcdn.com/video13/20140806/v502815_29960_2_HD.mp4
La vraie recette de la Panna Cotta,0.0,22,Desserts de Noël,panna-cotta,4.7,2200,28,10,4.0,très facile,bon marché,laura_16809973,"['Sans gluten', 'Rapide', 'Crème', 'Panna cotta']",10,0,"['1 Top 3 des batteries de casseroles', '1 cuillère en bois']","['80 cl de crème liquide  ', '20 cl de lait  ', '80 g de sucre  ', '1 sachet de sucre vanillé  ', '15 g de gélatine en poudre  ']",https://www.marmiton.org/recettes/recette_la-vraie-recette-de-la-panna-cotta_73060.aspx,https://www.marmiton.org/noel/panna-cotta-nos-idees-de-recettes-pour-noel-s3062562.html,Très bonne recette. Rien à modifier. Merci.,https://assets.afcdn.com/recipe/20191029/101459_w1024h768c1cx1296cy1936.jpg,/picture> 
Panna cotta coco fruits rouges,0.0,20,Desserts de Noël,panna-cotta,4.8,7800,36,20,5.0,très facile,bon marché,lina_16539355,"['Sans gluten', 'Crème', 'Panna cotta']",15,5,"['1 Top 3 des batteries de casseroles', '1 fouet', '1 saladier', '1 mixeur']","['400 g de lait de coco  ', '100 g de crème fraîche épaisse  ', '50 g de sucre  ', '4 feuilles de gélatine  ', '450 g de fruits rouges  surgelés en hiver', '1 sachet de sucre vanillé  ', ' Jus de citron  ']",https://www.marmiton.org/recettes/recette_panna-cotta-coco-fruits-rouges_94977.aspx,https://www.marmiton.org/noel/panna-cotta-nos-idees-de-recettes-pour-noel-s3062562.html,Très facile et très bon. Par contre 450g de fruits c est beaucoup trop. 300 suffisent.,https://assets.afcdn.com/recipe/20160425/61773_w1024h768c1cx2000cy3000.jpg,/picture> 
Pana Cotta vanille Design,0.0,17,Desserts de Noël,panna-cotta,4.5,4300,20,10,4.0,très facile,bon marché,alya_14199876,"['Sans gluten', 'Rapide', 'Crème', 'Panna cotta']",10,0,"['1 le lot de 8', '1 Top 3 des batteries de casseroles', '1 fouet', '1 cuillère en bois', '1 presse agrume', '1 saladier', '1 Lot de verrines', '1 réfrigérateur compact']","['60 cl de crème liquide  entière', "" goutte d'arôme vanille  "", '60 g de sucre  ', '4 feuilles de gélatine  ', ' goutte de colorant alimentaire  ']",https://www.marmiton.org/recettes/recette_pana-cotta-vanille-design_311207.aspx,https://www.marmiton.org/noel/panna-cotta-nos-idees-de-recettes-pour-noel-s3062562.html,Excellente recette,https://assets.afcdn.com/recipe/20160729/21220_w157h157c1.webp,https://assets.afcdn.com/video13/20161103/v527125_20938_1_sd.mp4
Panna cotta aux kiwis,0.0,11,Desserts de Noël,panna-cotta,4.5,4300,58,20,4.0,Niveau moyen,bon marché,jade_17119389,"['Sans gluten', 'Crème', 'Panna cotta']",20,0,"['1 Top 3 des batteries de casseroles', '1 saladier']","['4 kiwis  ', '20 cl de crème fraîche liquide  ', '20 cl de lait  ', '20 g de sucre en poudre  ', '2 feuilles de gélatine  ']",https://www.marmiton.org/recettes/recette_panna-cotta-aux-kiwis_212645.aspx,https://www.marmiton.org/noel/panna-cotta-nos-idees-de-recettes-pour-noel-s3062562.html,Recette au top. À refaire.,https://assets.afcdn.com/recipe/20180528/79332_w1024h768c1cx1139cy1614.jpg,/picture> 
